pressure_level,latitude,longitude,valid_time,number,cc,r,crwc,t,u,v
1000.0,12.55,-74.75,2020-12-01,0,0.0,82.42537,2.1792384e-06,26.731035,-9.590845,-2.3883584
1000.0,12.55,-74.75,2020-12-02,0,0.0,79.63424,7.180139e-07,27.133718,-10.149049,-0.77087677
1000.0,12.55,-74.75,2020-12-03,0,,,,,,
1000.0,12.55,-74.75,2020-12-04,0,0.0,73.672226,2.7143295e-07,26.281137,-12.88298,-0.6318009
1000.0,12.55,-74.75,2020-12-05,0,,,,,,
1000.0,12.55,-74.75,2020-12-06,0,0.0,78.47833,1.8046605e-06,26.310808,-10.860081,-1.8085711
1000.0,12.55,-74.75,2020-12-07,0,,,,,,
1000.0,12.55,-74.75,2020-12-08,0,0.0,84.30049,5.662511e-07,26.486572,-8.63608,-2.2124758
1000.0,12.55,-74.75,2020-12-09,0,,,,,,
1000.0,12.55,-74.75,2020-12-10,0,0.0,83.28968,2.1489843e-06,25.752665,-9.725504,-3.955996
1000.0,12.55,-74.75,2020-12-11,0,,,,,,
1000.0,12.55,-74.75,2020-12-12,0,0.0,71.32885,0.0,26.596546,-11.885681,-1.9111196
1000.0,12.55,-74.75,2020-12-13,0,,,,,,
1000.0,12.55,-74.75,2020-12-14,0,0.0,78.80408,6.0522285e-07,26.318632,-12.280825,-0.8932528
1000.0,12.55,-74.75,2020-12-15,0,,,,,,
1000.0,12.55,-74.75,2020-12-16,0,0.0,82.976715,6.5428037e-07,26.024649,-11.517658,-1.3740733
1000.0,12.55,-74.75,2020-12-17,0,0.0,85.11144,2.4277408e-06,25.481314,-12.035787,-3.5669534
1000.0,12.55,-74.75,2020-12-18,0,,,,,,
1000.0,12.55,-74.75,2020-12-19,0,0.0,84.595146,1.4433426e-06,25.560509,-13.50505,-3.3052669
1000.0,12.55,-74.75,2020-12-20,0,,,,,,
1000.0,12.55,-74.75,2020-12-21,0,0.0,80.073524,1.1013046e-06,25.868717,-13.082422,-2.09198
1000.0,12.55,-74.75,2020-12-22,0,,,,,,
1000.0,12.55,-74.75,2020-12-23,0,0.0,76.28655,3.2874274e-07,26.217587,-12.63622,-2.9580002
1000.0,12.55,-74.75,2020-12-24,0,,,,,,
1000.0,12.55,-74.75,2020-12-25,0,0.0,76.967636,3.9889343e-08,26.025919,-10.480096,-2.876495
1000.0,12.55,-74.75,2020-12-26,0,,,,,,
1000.0,12.55,-74.75,2020-12-27,0,0.0,80.179214,1.3801217e-07,25.527138,-6.4917593,-1.1795903
1000.0,12.55,-74.75,2020-12-28,0,,,,,,
1000.0,12.55,-74.75,2020-12-29,0,0.0,78.351265,4.1265732e-08,25.719248,-9.6354,-1.9286295
1000.0,12.55,-74.75,2020-12-30,0,,,,,,
1000.0,12.55,-74.75,2020-12-31,0,0.0,78.07084,1.0050264e-06,25.275808,-12.8346815,-2.1384034
1000.0,12.55,-74.75,2021-01-01,0,0.0,82.84642,1.6964368e-06,24.92708,-13.740437,-1.521862
1000.0,12.55,-74.75,2021-01-02,0,0.0,83.69527,1.8711463e-06,24.849192,-16.85548,-2.5279946
1000.0,12.55,-74.75,2021-01-03,0,,,,,,
1000.0,12.55,-74.75,2021-01-04,0,0.0,71.08621,3.668062e-09,25.035892,-13.399684,-0.3180151
1000.0,12.55,-74.75,2021-01-05,0,,,,,,
1000.0,12.55,-74.75,2021-01-06,0,0.0,82.29997,3.562544e-07,24.854984,-10.212464,-1.0776557
1000.0,12.55,-74.75,2021-01-07,0,,,,,,
1000.0,12.55,-74.75,2021-01-08,0,0.0,81.93905,9.4221406e-07,25.152403,-11.420721,-2.4956272
1000.0,12.55,-74.75,2021-01-09,0,,,,,,
1000.0,12.55,-74.75,2021-01-10,0,0.0,83.60639,7.840292e-08,25.387531,-12.881716,-2.2719617
1000.0,12.55,-74.75,2021-01-11,0,,,,,,
1000.0,12.55,-74.75,2021-01-12,0,0.0,79.7362,1.0088256e-08,24.87519,-16.201572,-2.715021
1000.0,12.55,-74.75,2021-01-13,0,,,,,,
1000.0,12.55,-74.75,2021-01-14,0,0.0,75.15577,0.0,25.260994,-14.648836,-1.1799937
1000.0,12.55,-74.75,2021-01-15,0,,,,,,
1000.0,12.55,-74.75,2021-01-16,0,0.0,79.969315,3.2081375e-09,25.108662,-11.5034685,-1.7734363
1000.0,12.55,-74.75,2021-01-17,0,0.0,84.70703,7.9318863e-07,24.899044,-12.4179735,-0.85340035
1000.0,12.55,-74.75,2021-01-18,0,,,,,,
1000.0,12.55,-74.75,2021-01-19,0,0.0,81.81113,2.5537884e-07,25.007277,-15.300734,-3.0833712
1000.0,12.55,-74.75,2021-01-20,0,,,,,,
1000.0,12.55,-74.75,2021-01-21,0,0.0,82.3956,2.8426047e-08,24.694729,-12.601765,-2.6926067
1000.0,12.55,-74.75,2021-01-22,0,,,,,,
1000.0,12.55,-74.75,2021-01-23,0,0.0,81.79726,9.123918e-08,24.801155,-13.6948,-2.154667
1000.0,12.55,-74.75,2021-01-24,0,,,,,,
1000.0,12.55,-74.75,2021-01-25,0,0.0,85.51802,9.353467e-08,24.50956,-14.16545,-1.6694468
1000.0,12.55,-74.75,2021-01-26,0,,,,,,
1000.0,12.55,-74.75,2021-01-27,0,0.0,83.75903,6.556657e-08,24.481245,-15.809877,-1.2983968
1000.0,12.55,-74.75,2021-01-28,0,,,,,,
1000.0,12.55,-74.75,2021-01-29,0,0.0,82.65526,2.5813208e-07,24.415243,-10.921528,-4.893647
1000.0,12.55,-74.75,2021-01-30,0,,,,,,
1000.0,12.55,-74.75,2021-01-31,0,0.0,82.11454,2.9985475e-07,24.473694,-17.15245,-2.5199056
1000.0,12.55,-74.75,2021-02-01,0,0.0,85.86101,2.4761881e-08,24.637918,-14.513173,-2.6740632
1000.0,12.55,-74.75,2021-02-02,0,0.0,82.46127,7.7485375e-08,24.460686,-11.075896,-4.181087
1000.0,12.55,-74.75,2021-02-03,0,,,,,,
1000.0,12.55,-74.75,2021-02-04,0,0.0,85.79768,7.5195345e-08,24.64871,-11.722147,-3.4499266
1000.0,12.55,-74.75,2021-02-05,0,,,,,,
1000.0,12.55,-74.75,2021-02-06,0,0.0,84.97785,1.8335413e-09,24.010067,-15.426997,-1.2085017
1000.0,12.55,-74.75,2021-02-07,0,,,,,,
1000.0,12.55,-74.75,2021-02-08,0,0.0,83.876305,3.9430653e-08,24.201405,-15.198654,-2.7108576
1000.0,12.55,-74.75,2021-02-09,0,,,,,,
1000.0,12.55,-74.75,2021-02-10,0,0.0,81.55867,0.0,24.048567,-13.53716,-2.0056033
1000.0,12.55,-74.75,2021-02-11,0,,,,,,
1000.0,12.55,-74.75,2021-02-12,0,0.0,81.93383,1.17835924e-07,24.329538,-14.953772,-1.1370074
1000.0,12.55,-74.75,2021-02-13,0,,,,,,
1000.0,12.55,-74.75,2021-02-14,0,0.0,86.03708,2.3383782e-08,24.882896,-13.034795,-1.2845105
1000.0,12.55,-74.75,2021-02-15,0,,,,,,
1000.0,12.55,-74.75,2021-02-16,0,0.0,84.360855,9.536492e-08,24.5059,-14.921917,-0.8844659
1000.0,12.55,-74.75,2021-02-17,0,0.0,79.96719,1.7881225e-08,24.25103,-14.63393,-1.976717
1000.0,12.55,-74.75,2021-02-18,0,,,,,,
1000.0,12.55,-74.75,2021-02-19,0,0.0,82.43285,4.172258e-08,24.401215,-14.928007,-0.9665294
1000.0,12.55,-74.75,2021-02-20,0,,,,,,
1000.0,12.55,-74.75,2021-02-21,0,0.0,85.255936,2.6547025e-07,23.912964,-10.496439,-3.4175203
1000.0,12.55,-74.75,2021-02-22,0,,,,,,
1000.0,12.55,-74.75,2021-02-23,0,0.0,83.40639,7.794632e-08,24.480785,-12.916599,-1.3357476
1000.0,12.55,-74.75,2021-02-24,0,,,,,,
1000.0,12.55,-74.75,2021-02-25,0,0.0,83.58439,9.926533e-07,24.599466,-15.117148,-4.7902102
1000.0,12.55,-74.75,2021-02-26,0,,,,,,
1000.0,12.55,-74.75,2021-02-27,0,0.0,78.06512,9.169946e-09,24.477201,-15.435314,-3.1832745
1000.0,12.55,-74.75,2021-02-28,0,,,,,,
1000.0,12.55,-74.75,2021-03-01,0,0.0,81.7711,4.795899e-07,24.34915,-15.523884,-1.8289812
1000.0,12.55,-74.75,2021-03-02,0,0.0,81.73322,8.2529645e-09,24.031734,-14.2323265,-1.9371376
1000.0,12.55,-74.75,2021-03-03,0,,,,,,
1000.0,12.55,-74.75,2021-03-04,0,0.0,83.283066,9.3531455e-08,23.934305,-11.223314,-2.7379062
1000.0,12.55,-74.75,2021-03-05,0,,,,,,
1000.0,12.55,-74.75,2021-03-06,0,0.0,84.3855,7.702772e-07,24.555607,-9.728707,-2.7134848
1000.0,12.55,-74.75,2021-03-07,0,,,,,,
1000.0,12.55,-74.75,2021-03-08,0,0.0,85.18202,4.516083e-07,24.975382,-12.879235,-4.7867913
1000.0,12.55,-74.75,2021-03-09,0,,,,,,
1000.0,12.55,-74.75,2021-03-10,0,0.0,82.95308,1.3388025e-07,24.213581,-13.0894785,-2.239315
1000.0,12.55,-74.75,2021-03-11,0,,,,,,
1000.0,12.55,-74.75,2021-03-12,0,0.0,84.058136,3.0719565e-07,24.165728,-9.48927,-2.5052655
1000.0,12.55,-74.75,2021-03-13,0,,,,,,
1000.0,12.55,-74.75,2021-03-14,0,0.0,80.52574,3.7596553e-08,24.424648,-10.134294,-3.080485
1000.0,12.55,-74.75,2021-03-15,0,,,,,,
1000.0,12.55,-74.75,2021-03-16,0,0.0,79.550575,1.2466614e-06,24.707493,-13.343126,-3.3238275
1000.0,12.55,-74.75,2021-03-17,0,0.0,80.96202,1.9165275e-07,24.924898,-14.766672,-2.1481912
1000.0,12.55,-74.75,2021-03-18,0,,,,,,
1000.0,12.55,-74.75,2021-03-19,0,0.0,81.705795,9.44531e-08,24.508259,-12.313888,-1.6865876
1000.0,12.55,-74.75,2021-03-20,0,,,,,,
1000.0,12.55,-74.75,2021-03-21,0,0.0,81.372185,1.9532207e-07,24.703539,-11.915974,-2.1689837
1000.0,12.55,-74.75,2021-03-22,0,,,,,,
1000.0,12.55,-74.75,2021-03-23,0,0.0,81.218346,5.4837017e-07,24.870808,-10.264258,-1.8071206
1000.0,12.55,-74.75,2021-03-24,0,,,,,,
1000.0,12.55,-74.75,2021-03-25,0,0.0,81.86931,5.4561593e-08,24.925148,-14.53413,-1.9153907
1000.0,12.55,-74.75,2021-03-26,0,,,,,,
1000.0,12.55,-74.75,2021-03-27,0,0.0,82.05872,3.0718393e-08,24.437984,-14.713388,-2.1390936
1000.0,12.55,-74.75,2021-03-28,0,,,,,,
1000.0,12.55,-74.75,2021-03-29,0,0.0,84.316826,5.547856e-07,24.92892,-15.239748,-3.532747
1000.0,12.55,-74.75,2021-03-30,0,,,,,,
1000.0,12.55,-74.75,2021-03-31,0,0.0,87.41725,3.1957114e-07,25.111702,-16.328861,-3.5044713
1000.0,12.55,-74.75,2021-04-01,0,,,,,,
1000.0,12.55,-74.75,2021-04-02,0,,,,,,
1000.0,12.55,-74.75,2021-04-03,0,,,,,,
1000.0,12.55,-74.75,2021-04-04,0,,,,,,
1000.0,12.55,-74.75,2021-04-05,0,,,,,,
1000.0,12.55,-74.75,2021-04-06,0,,,,,,
1000.0,12.55,-74.75,2021-04-07,0,,,,,,
1000.0,12.55,-74.75,2021-04-08,0,,,,,,
1000.0,12.55,-74.75,2021-04-09,0,,,,,,
1000.0,12.55,-74.75,2021-04-10,0,,,,,,
1000.0,12.55,-74.75,2021-04-11,0,,,,,,
1000.0,12.55,-74.75,2021-04-12,0,,,,,,
1000.0,12.55,-74.75,2021-04-13,0,,,,,,
1000.0,12.55,-74.75,2021-04-14,0,,,,,,
1000.0,12.55,-74.75,2021-04-15,0,,,,,,
1000.0,12.55,-74.75,2021-04-16,0,,,,,,
1000.0,12.55,-74.75,2021-04-17,0,,,,,,
1000.0,12.55,-74.75,2021-04-18,0,,,,,,
1000.0,12.55,-74.75,2021-04-19,0,,,,,,
1000.0,12.55,-74.75,2021-04-20,0,,,,,,
1000.0,12.55,-74.75,2021-04-21,0,,,,,,
1000.0,12.55,-74.75,2021-04-22,0,,,,,,
1000.0,12.55,-74.75,2021-04-23,0,,,,,,
1000.0,12.55,-74.75,2021-04-24,0,,,,,,
1000.0,12.55,-74.75,2021-04-25,0,,,,,,
1000.0,12.55,-74.75,2021-04-26,0,,,,,,
1000.0,12.55,-74.75,2021-04-27,0,,,,,,
1000.0,12.55,-74.75,2021-04-28,0,,,,,,
1000.0,12.55,-74.75,2021-04-29,0,,,,,,
1000.0,12.55,-74.75,2021-04-30,0,,,,,,
1000.0,12.55,-74.75,2021-05-01,0,,,,,,
1000.0,12.55,-74.75,2021-05-02,0,,,,,,
1000.0,12.55,-74.75,2021-05-03,0,,,,,,
1000.0,12.55,-74.75,2021-05-04,0,,,,,,
1000.0,12.55,-74.75,2021-05-05,0,,,,,,
1000.0,12.55,-74.75,2021-05-06,0,,,,,,
1000.0,12.55,-74.75,2021-05-07,0,,,,,,
1000.0,12.55,-74.75,2021-05-08,0,,,,,,
1000.0,12.55,-74.75,2021-05-09,0,,,,,,
1000.0,12.55,-74.75,2021-05-10,0,,,,,,
1000.0,12.55,-74.75,2021-05-11,0,,,,,,
1000.0,12.55,-74.75,2021-05-12,0,,,,,,
1000.0,12.55,-74.75,2021-05-13,0,,,,,,
1000.0,12.55,-74.75,2021-05-14,0,,,,,,
1000.0,12.55,-74.75,2021-05-15,0,,,,,,
1000.0,12.55,-74.75,2021-05-16,0,,,,,,
1000.0,12.55,-74.75,2021-05-17,0,,,,,,
1000.0,12.55,-74.75,2021-05-18,0,,,,,,
1000.0,12.55,-74.75,2021-05-19,0,,,,,,
1000.0,12.55,-74.75,2021-05-20,0,,,,,,
1000.0,12.55,-74.75,2021-05-21,0,,,,,,
1000.0,12.55,-74.75,2021-05-22,0,,,,,,
1000.0,12.55,-74.75,2021-05-23,0,,,,,,
1000.0,12.55,-74.75,2021-05-24,0,,,,,,
1000.0,12.55,-74.75,2021-05-25,0,,,,,,
1000.0,12.55,-74.75,2021-05-26,0,,,,,,
1000.0,12.55,-74.75,2021-05-27,0,,,,,,
1000.0,12.55,-74.75,2021-05-28,0,,,,,,
1000.0,12.55,-74.75,2021-05-29,0,,,,,,
1000.0,12.55,-74.75,2021-05-30,0,,,,,,
1000.0,12.55,-74.75,2021-05-31,0,,,,,,
1000.0,12.55,-74.75,2021-06-01,0,,,,,,
1000.0,12.55,-74.75,2021-06-02,0,,,,,,
1000.0,12.55,-74.75,2021-06-03,0,,,,,,
1000.0,12.55,-74.75,2021-06-04,0,,,,,,
1000.0,12.55,-74.75,2021-06-05,0,,,,,,
1000.0,12.55,-74.75,2021-06-06,0,,,,,,
1000.0,12.55,-74.75,2021-06-07,0,,,,,,
1000.0,12.55,-74.75,2021-06-08,0,,,,,,
1000.0,12.55,-74.75,2021-06-09,0,,,,,,
1000.0,12.55,-74.75,2021-06-10,0,,,,,,
1000.0,12.55,-74.75,2021-06-11,0,,,,,,
1000.0,12.55,-74.75,2021-06-12,0,,,,,,
1000.0,12.55,-74.75,2021-06-13,0,,,,,,
1000.0,12.55,-74.75,2021-06-14,0,,,,,,
1000.0,12.55,-74.75,2021-06-15,0,,,,,,
1000.0,12.55,-74.75,2021-06-16,0,,,,,,
1000.0,12.55,-74.75,2021-06-17,0,,,,,,
1000.0,12.55,-74.75,2021-06-18,0,,,,,,
1000.0,12.55,-74.75,2021-06-19,0,,,,,,
1000.0,12.55,-74.75,2021-06-20,0,,,,,,
1000.0,12.55,-74.75,2021-06-21,0,,,,,,
1000.0,12.55,-74.75,2021-06-22,0,,,,,,
1000.0,12.55,-74.75,2021-06-23,0,,,,,,
1000.0,12.55,-74.75,2021-06-24,0,,,,,,
1000.0,12.55,-74.75,2021-06-25,0,,,,,,
1000.0,12.55,-74.75,2021-06-26,0,,,,,,
1000.0,12.55,-74.75,2021-06-27,0,,,,,,
1000.0,12.55,-74.75,2021-06-28,0,,,,,,
1000.0,12.55,-74.75,2021-06-29,0,,,,,,
1000.0,12.55,-74.75,2021-06-30,0,,,,,,
1000.0,12.55,-74.75,2021-07-01,0,,,,,,
1000.0,12.55,-74.75,2021-07-02,0,,,,,,
1000.0,12.55,-74.75,2021-07-03,0,,,,,,
1000.0,12.55,-74.75,2021-07-04,0,,,,,,
1000.0,12.55,-74.75,2021-07-05,0,,,,,,
1000.0,12.55,-74.75,2021-07-06,0,,,,,,
1000.0,12.55,-74.75,2021-07-07,0,,,,,,
1000.0,12.55,-74.75,2021-07-08,0,,,,,,
1000.0,12.55,-74.75,2021-07-09,0,,,,,,
1000.0,12.55,-74.75,2021-07-10,0,,,,,,
1000.0,12.55,-74.75,2021-07-11,0,,,,,,
1000.0,12.55,-74.75,2021-07-12,0,,,,,,
1000.0,12.55,-74.75,2021-07-13,0,,,,,,
1000.0,12.55,-74.75,2021-07-14,0,,,,,,
1000.0,12.55,-74.75,2021-07-15,0,,,,,,
1000.0,12.55,-74.75,2021-07-16,0,,,,,,
1000.0,12.55,-74.75,2021-07-17,0,,,,,,
1000.0,12.55,-74.75,2021-07-18,0,,,,,,
1000.0,12.55,-74.75,2021-07-19,0,,,,,,
1000.0,12.55,-74.75,2021-07-20,0,,,,,,
1000.0,12.55,-74.75,2021-07-21,0,,,,,,
1000.0,12.55,-74.75,2021-07-22,0,,,,,,
1000.0,12.55,-74.75,2021-07-23,0,,,,,,
1000.0,12.55,-74.75,2021-07-24,0,,,,,,
1000.0,12.55,-74.75,2021-07-25,0,,,,,,
1000.0,12.55,-74.75,2021-07-26,0,,,,,,
1000.0,12.55,-74.75,2021-07-27,0,,,,,,
1000.0,12.55,-74.75,2021-07-28,0,,,,,,
1000.0,12.55,-74.75,2021-07-29,0,,,,,,
1000.0,12.55,-74.75,2021-07-30,0,,,,,,
1000.0,12.55,-74.75,2021-07-31,0,,,,,,
1000.0,12.55,-74.75,2021-08-01,0,,,,,,
1000.0,12.55,-74.75,2021-08-02,0,,,,,,
1000.0,12.55,-74.75,2021-08-03,0,,,,,,
1000.0,12.55,-74.75,2021-08-04,0,,,,,,
1000.0,12.55,-74.75,2021-08-05,0,,,,,,
1000.0,12.55,-74.75,2021-08-06,0,,,,,,
1000.0,12.55,-74.75,2021-08-07,0,,,,,,
1000.0,12.55,-74.75,2021-08-08,0,,,,,,
1000.0,12.55,-74.75,2021-08-09,0,,,,,,
1000.0,12.55,-74.75,2021-08-10,0,,,,,,
1000.0,12.55,-74.75,2021-08-11,0,,,,,,
1000.0,12.55,-74.75,2021-08-12,0,,,,,,
1000.0,12.55,-74.75,2021-08-13,0,,,,,,
1000.0,12.55,-74.75,2021-08-14,0,,,,,,
1000.0,12.55,-74.75,2021-08-15,0,,,,,,
1000.0,12.55,-74.75,2021-08-16,0,,,,,,
1000.0,12.55,-74.75,2021-08-17,0,,,,,,
1000.0,12.55,-74.75,2021-08-18,0,,,,,,
1000.0,12.55,-74.75,2021-08-19,0,,,,,,
1000.0,12.55,-74.75,2021-08-20,0,,,,,,
1000.0,12.55,-74.75,2021-08-21,0,,,,,,
1000.0,12.55,-74.75,2021-08-22,0,,,,,,
1000.0,12.55,-74.75,2021-08-23,0,,,,,,
1000.0,12.55,-74.75,2021-08-24,0,,,,,,
1000.0,12.55,-74.75,2021-08-25,0,,,,,,
1000.0,12.55,-74.75,2021-08-26,0,,,,,,
1000.0,12.55,-74.75,2021-08-27,0,,,,,,
1000.0,12.55,-74.75,2021-08-28,0,,,,,,
1000.0,12.55,-74.75,2021-08-29,0,,,,,,
1000.0,12.55,-74.75,2021-08-30,0,,,,,,
1000.0,12.55,-74.75,2021-08-31,0,,,,,,
1000.0,12.55,-74.75,2021-09-01,0,0.0,83.586044,1.7262379e-06,26.171352,-4.8074765,0.95154613
1000.0,12.55,-74.75,2021-09-02,0,0.0,80.107025,6.9232374e-07,27.217573,-8.9641285,-0.3909899
1000.0,12.55,-74.75,2021-09-03,0,,,,,,
1000.0,12.55,-74.75,2021-09-04,0,0.0,83.22328,3.470829e-07,27.1582,-10.652573,-2.6957293
1000.0,12.55,-74.75,2021-09-05,0,,,,,,
1000.0,12.55,-74.75,2021-09-06,0,0.0,86.40636,2.4685226e-06,25.776564,-9.873796,-0.7207252
1000.0,12.55,-74.75,2021-09-07,0,,,,,,
1000.0,12.55,-74.75,2021-09-08,0,0.0,85.658,1.7638413e-06,26.097984,-6.098415,1.0544093
1000.0,12.55,-74.75,2021-09-09,0,,,,,,
1000.0,12.55,-74.75,2021-09-10,0,0.0,80.98195,1.5588459e-08,27.369846,-13.602513,-1.8707469
1000.0,12.55,-74.75,2021-09-11,0,,,,,,
1000.0,12.55,-74.75,2021-09-12,0,0.0,81.61115,9.628331e-09,26.956163,-11.012788,-1.7507412
1000.0,12.55,-74.75,2021-09-13,0,,,,,,
1000.0,12.55,-74.75,2021-09-14,0,0.0,81.15639,3.1361057e-07,26.924604,-7.5345483,-0.52388567
1000.0,12.55,-74.75,2021-09-15,0,,,,,,
1000.0,12.55,-74.75,2021-09-16,0,0.0,82.87981,6.8316204e-08,27.450344,-10.493602,-0.5507756
1000.0,12.55,-74.75,2021-09-17,0,0.0,80.94697,4.4015625e-08,27.510437,-13.93848,-2.0379488
1000.0,12.55,-74.75,2021-09-18,0,,,,,,
1000.0,12.55,-74.75,2021-09-19,0,0.0,81.215546,1.8313026e-09,26.839735,-8.8590765,-1.6250396
1000.0,12.55,-74.75,2021-09-20,0,,,,,,
1000.0,12.55,-74.75,2021-09-21,0,0.0,80.6348,9.170618e-09,27.029236,-8.202255,-1.8494442
1000.0,12.55,-74.75,2021-09-22,0,,,,,,
1000.0,12.55,-74.75,2021-09-23,0,0.0,83.97204,8.257652e-07,26.75893,-6.5274725,-0.6226146
1000.0,12.55,-74.75,2021-09-24,0,,,,,,
1000.0,12.55,-74.75,2021-09-25,0,0.0,83.74696,3.3561804e-07,27.712534,-10.95902,-2.6588092
1000.0,12.55,-74.75,2021-09-26,0,,,,,,
1000.0,12.55,-74.75,2021-09-27,0,0.0,84.17244,3.4203646e-07,27.56119,-10.064869,-3.6163876
1000.0,12.55,-74.75,2021-09-28,0,,,,,,
1000.0,12.55,-74.75,2021-09-29,0,0.0,83.09576,8.321659e-07,26.489672,-5.160336,-0.031278826
1000.0,12.55,-74.75,2021-09-30,0,,,,,,
1000.0,12.55,-74.75,2021-10-01,0,0.0,78.396484,4.415324e-07,26.94527,-5.9948297,-1.3512285
1000.0,12.55,-74.75,2021-10-02,0,0.0,79.59455,8.1658897e-07,27.165396,-8.691876,-1.680542
1000.0,12.55,-74.75,2021-10-03,0,,,,,,
1000.0,12.55,-74.75,2021-10-04,0,0.0,79.69133,1.2650218e-06,27.589857,-10.227705,0.27580106
1000.0,12.55,-74.75,2021-10-05,0,,,,,,
1000.0,12.55,-74.75,2021-10-06,0,0.0,80.38681,9.275333e-07,27.525326,-13.772137,-1.3442122
1000.0,12.55,-74.75,2021-10-07,0,,,,,,
1000.0,12.55,-74.75,2021-10-08,0,0.0,79.23455,3.9293153e-07,27.57014,-10.996105,-2.1917737
1000.0,12.55,-74.75,2021-10-09,0,,,,,,
1000.0,12.55,-74.75,2021-10-10,0,0.0,79.72856,5.9970864e-07,27.252134,-8.095786,-1.5058429
1000.0,12.55,-74.75,2021-10-11,0,,,,,,
1000.0,12.55,-74.75,2021-10-12,0,0.0,80.37586,7.125021e-07,26.930685,-5.429118,0.08727343
1000.0,12.55,-74.75,2021-10-13,0,,,,,,
1000.0,12.55,-74.75,2021-10-14,0,0.0,82.33582,9.912693e-07,27.338097,-4.02942,-0.13835496
1000.0,12.55,-74.75,2021-10-15,0,,,,,,
1000.0,12.55,-74.75,2021-10-16,0,0.0,82.07251,1.039404e-06,27.326078,-5.9888315,-0.39675105
1000.0,12.55,-74.75,2021-10-17,0,0.0,83.831184,1.5556933e-06,26.118147,-3.2575498,0.7986494
1000.0,12.55,-74.75,2021-10-18,0,,,,,,
1000.0,12.55,-74.75,2021-10-19,0,0.0,77.71806,4.6032886e-07,27.780333,-7.788525,-0.4347141
1000.0,12.55,-74.75,2021-10-20,0,,,,,,
1000.0,12.55,-74.75,2021-10-21,0,0.0,84.14639,1.4130869e-06,26.621012,-8.405154,-2.3630888
1000.0,12.55,-74.75,2021-10-22,0,,,,,,
1000.0,12.55,-74.75,2021-10-23,0,0.0,82.11797,7.1892885e-07,27.094526,-11.077306,0.7937302
1000.0,12.55,-74.75,2021-10-24,0,,,,,,
1000.0,12.55,-74.75,2021-10-25,0,0.0,76.660225,5.318613e-08,27.33387,-11.49298,-1.3585055
1000.0,12.55,-74.75,2021-10-26,0,,,,,,
1000.0,12.55,-74.75,2021-10-27,0,0.0,83.03405,2.283327e-06,26.827656,-10.04551,0.48853013
1000.0,12.55,-74.75,2021-10-28,0,,,,,,
1000.0,12.55,-74.75,2021-10-29,0,0.0,85.64019,1.79867e-06,25.963703,-6.3684235,1.0432041
1000.0,12.55,-74.75,2021-10-30,0,,,,,,
1000.0,12.55,-74.75,2021-10-31,0,0.0,79.25538,1.888099e-06,25.84615,-3.3532398,3.302626
1000.0,12.55,-74.75,2021-11-01,0,0.0,76.88571,2.1081687e-06,26.468615,-8.357812,0.9379997
1000.0,12.55,-74.75,2021-11-02,0,0.0,74.909035,4.5894502e-10,26.876509,-9.4777155,-0.8201978
1000.0,12.55,-74.75,2021-11-03,0,,,,,,
1000.0,12.55,-74.75,2021-11-04,0,0.0,81.40687,1.5286313e-06,26.19142,-6.842853,1.7884318
1000.0,12.55,-74.75,2021-11-05,0,,,,,,
1000.0,12.55,-74.75,2021-11-06,0,0.0,79.644035,0.0,26.99642,-10.377885,-0.6226045
1000.0,12.55,-74.75,2021-11-07,0,,,,,,
1000.0,12.55,-74.75,2021-11-08,0,0.0,79.573006,3.4066034e-07,26.884373,-10.197203,-2.4110608
1000.0,12.55,-74.75,2021-11-09,0,,,,,,
1000.0,12.55,-74.75,2021-11-10,0,0.0,78.47909,8.986535e-08,26.495314,-10.032698,-2.2696152
1000.0,12.55,-74.75,2021-11-11,0,,,,,,
1000.0,12.55,-74.75,2021-11-12,0,0.0,77.17327,8.0694846e-08,26.775555,-12.21509,-1.0338464
1000.0,12.55,-74.75,2021-11-13,0,,,,,,
1000.0,12.55,-74.75,2021-11-14,0,0.0,80.742836,1.9716726e-08,26.773922,-11.0191145,-1.0664004
1000.0,12.55,-74.75,2021-11-15,0,,,,,,
1000.0,12.55,-74.75,2021-11-16,0,0.0,80.76872,1.5864063e-07,26.686298,-12.954184,-0.90618175
1000.0,12.55,-74.75,2021-11-17,0,0.0,77.17387,5.896315e-07,26.395206,-13.534898,-1.782469
1000.0,12.55,-74.75,2021-11-18,0,,,,,,
1000.0,12.55,-74.75,2021-11-19,0,0.0,78.43815,7.5652144e-07,26.554583,-10.545705,-2.0318735
1000.0,12.55,-74.75,2021-11-20,0,,,,,,
1000.0,12.55,-74.75,2021-11-21,0,0.0,80.41691,3.4020735e-07,26.352377,-10.215809,-1.4342158
1000.0,12.55,-74.75,2021-11-22,0,,,,,,
1000.0,12.55,-74.75,2021-11-23,0,0.0,78.335945,4.6768456e-08,26.450022,-6.568696,-0.86038834
1000.0,12.55,-74.75,2021-11-24,0,,,,,,
1000.0,12.55,-74.75,2021-11-25,0,0.0,77.56762,8.055767e-07,26.420654,-8.951267,-2.7274995
1000.0,12.55,-74.75,2021-11-26,0,,,,,,
1000.0,12.55,-74.75,2021-11-27,0,0.0,77.31877,1.6780957e-06,26.084806,-7.9312253,-1.4333159
1000.0,12.55,-74.75,2021-11-28,0,,,,,,
1000.0,12.55,-74.75,2021-11-29,0,0.0,78.28139,6.914123e-07,26.954123,-11.572169,-3.033952
